Date,Region,Site,Transect,Species Code,Common Name,Species,Family,Functional Group,Length,Phase,a,b,Biomass
2011,Bonaire,Barcadera,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,35,t,-5.0162,3.1109,790.9358834
2011,Bonaire,Barcadera,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,37,t,-5.0162,3.1109,940.1967452
2011,Bonaire,Barcadera,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2011,Bonaire,Barcadera,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Barcadera,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,33,t,-4.4317,2.9051,767.069733
2011,Bonaire,Barcadera,6,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,,-4.6005,2.9752,128.6431771
2011,Bonaire,Barcadera,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Barcadera,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Barcadera,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,28,i,-3.2257,2.3852,408.5651661
2011,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,j,-3.2257,2.3852,35.05096668
2011,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,j,-3.2257,2.3852,54.14559221
2011,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,24,t,-3.2257,2.3852,282.8654168
2011,Bonaire,Barcadera,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,25,i,-5.0162,3.1109,277.684458
2011,Bonaire,Barcadera,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,i,-5.0162,3.1109,489.6395739
2011,Bonaire,Barcadera,6,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,i,-4.0781,2.7438,128.8002481
2011,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2011,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,31,i,-4.4317,2.9051,639.668341
2011,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,i,-4.4317,2.9051,701.4733917
2011,Bonaire,Barcadera,7,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,17,,-4.6005,2.9752,108.5254589
2011,Bonaire,Barcadera,7,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,17,,-4.6005,2.9752,108.5254589
2011,Bonaire,Barcadera,7,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,17,,-4.7033,3.0825,148.613684
2011,Bonaire,Barcadera,7,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,22,t,-4.8887,3.0548,184.898252
2011,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2011,Bonaire,Barcadera,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,i,-5.0162,3.1109,186.5703893
2011,Bonaire,Barcadera,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,i,-5.0162,3.1109,598.5095266
2011,Bonaire,Barcadera,7,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,i,-4.0781,2.7438,128.8002481
2011,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,31,i,-4.4317,2.9051,639.668341
2011,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Barcadera,8,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,,-4.6005,2.9752,128.6431771
2011,Bonaire,Barcadera,8,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,,-2.8242,2.2638,167.9152994
2011,Bonaire,Barcadera,8,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,,-2.8242,2.2638,167.9152994
2011,Bonaire,Barcadera,8,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2011,Bonaire,Barcadera,8,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2011,Bonaire,Barcadera,8,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,17,,-4.7033,3.0825,148.613684
2011,Bonaire,Barcadera,8,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,23,t,-4.8887,3.0548,211.7903624
2011,Bonaire,Barcadera,8,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2011,Bonaire,Barcadera,8,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,28,i,-5.0162,3.1109,395.0607826
2011,Bonaire,Barcadera,8,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,i,-5.0162,3.1109,489.6395739
2011,Bonaire,Barcadera,8,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,i,-4.0781,2.7438,171.9753104
2011,Bonaire,Barcadera,8,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2011,Bonaire,Barcadera,8,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,31,i,-4.4317,2.9051,639.668341
2011,Bonaire,Barcadera,8,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,i,-4.4317,2.9051,701.4733917
2011,Bonaire,Barcadera,8,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Calabas,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Calabas,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Calabas,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,20,,-2.8242,2.2638,242.5893351
2011,Bonaire,Calabas,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,i,-3.2257,2.3852,65.53566097
2011,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,i,-3.2257,2.3852,162.025395
2011,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,i,-3.2257,2.3852,162.025395
2011,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,i,-3.2257,2.3852,205.7109746
2011,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,i,-3.2257,2.3852,255.5602089
2011,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,i,-3.2257,2.3852,255.5602089
2011,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,t,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,12,j,-5.0162,3.1109,28.30902672
2011,Bonaire,Calabas,1,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,23,t,-4.0781,2.7438,252.3532118
2011,Bonaire,Calabas,2,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2011,Bonaire,Calabas,2,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,20,,-4.6005,2.9752,176.0047721
2011,Bonaire,Calabas,2,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,23,,-4.6005,2.9752,266.7550548
2011,Bonaire,Calabas,2,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Calabas,2,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Calabas,2,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,20,,-2.8242,2.2638,242.5893351
2011,Bonaire,Calabas,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,i,-3.2257,2.3852,162.025395
2011,Bonaire,Calabas,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2011,Bonaire,Calabas,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2011,Bonaire,Calabas,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,23,i,-5.0162,3.1109,214.2392923
2011,Bonaire,Calabas,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,31,i,-5.0162,3.1109,542.2219485
2011,Bonaire,Calabas,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,38,t,-5.0162,3.1109,1021.524508
2011,Bonaire,Calabas,2,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,22,i,-4.0781,2.7438,223.3774617
2011,Bonaire,Calabas,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,26,i,-4.4317,2.9051,383.7417689
2011,Bonaire,Calabas,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,33,i,-4.4317,2.9051,767.069733
2011,Bonaire,Calabas,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,33,t,-4.4317,2.9051,767.069733
2011,Bonaire,Calabas,3,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,22,,-2.8242,2.2638,301.0069095
2011,Bonaire,Calabas,3,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,13,j,-4.8887,3.0548,37.06586611
2011,Bonaire,Calabas,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,i,-3.2257,2.3852,35.05096668
2011,Bonaire,Calabas,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,i,-3.2257,2.3852,255.5602089
2011,Bonaire,Calabas,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,j,-3.2257,2.3852,65.53566097
2011,Bonaire,Calabas,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,j,-3.2257,2.3852,92.1961681
2011,Bonaire,Calabas,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,j,-3.2257,2.3852,183.1119745
2011,Bonaire,Calabas,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2011,Bonaire,Calabas,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,i,-5.0162,3.1109,598.5095266
2011,Bonaire,Calabas,3,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,22,i,-4.0781,2.7438,223.3774617
2011,Bonaire,Calabas,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,19,,-4.6005,2.9752,151.0941722
2011,Bonaire,Calabas,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,20,,-4.6005,2.9752,176.0047721
2011,Bonaire,Calabas,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,20,,-4.6005,2.9752,176.0047721
2011,Bonaire,Calabas,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,20,,-4.6005,2.9752,176.0047721
2011,Bonaire,Calabas,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,21,,-4.6005,2.9752,203.5011396
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,4,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,18,,-4.7033,3.0825,177.2464301
2011,Bonaire,Calabas,4,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,18,i,-4.8887,3.0548,100.1627982
2011,Bonaire,Calabas,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,i,-3.2257,2.3852,92.1961681
2011,Bonaire,Calabas,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,i,-3.2257,2.3852,142.4216389
2011,Bonaire,Calabas,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,30,t,-3.2257,2.3852,481.6478397
2011,Bonaire,Calabas,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,i,-5.0162,3.1109,489.6395739
2011,Bonaire,Calabas,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,31,i,-5.0162,3.1109,542.2219485
2011,Bonaire,Calabas,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,35,t,-5.0162,3.1109,790.9358834
2011,Bonaire,Calabas,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,40,t,-5.0162,3.1109,1198.25273
2011,Bonaire,Calabas,4,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,21,i,-4.0781,2.7438,196.6098631
2011,Bonaire,Calabas,5,dcf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,25,,-2.4262,2.0768,357.9660257
2011,Bonaire,Calabas,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,24,,-2.8242,2.2638,366.5407034
2011,Bonaire,Calabas,5,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,13,,-4.7033,3.0825,65.00254842
2011,Bonaire,Calabas,5,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,t,-3.2257,2.3852,229.8510957
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2011,Bonaire,Calabas,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,28,t,-3.2257,2.3852,408.5651661
2011,Bonaire,Calabas,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,i,-5.0162,3.1109,489.6395739
2011,Bonaire,Calabas,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,i,-5.0162,3.1109,489.6395739
2011,Bonaire,Calabas,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,35,t,-5.0162,3.1109,790.9358834
2011,Bonaire,Calabas,5,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,22,i,-4.0781,2.7438,223.3774617
2011,Bonaire,Calabas,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,31,i,-4.4317,2.9051,639.668341
2011,Bonaire,Calabas,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Calabas,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,20,,-2.8242,2.2638,242.5893351
2011,Bonaire,Calabas,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,20,,-2.8242,2.2638,242.5893351
2011,Bonaire,Calabas,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,20,,-2.8242,2.2638,242.5893351
2011,Bonaire,Calabas,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,23,,-2.8242,2.2638,332.8736937
2011,Bonaire,Calabas,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2011,Bonaire,Calabas,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,i,-3.2257,2.3852,205.7109746
