Date,Region,Diver,Site,Transect,Species Code,Common Name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
3/5/17,Bonaire,REB,Front Porch,2,roh,Rock Hind,Epinephelus ascensionis,Serranidae,Carnivores,16,1,,0.01122,3.04,51.34729908
3/5/17,Bonaire,REB,Front Porch,2,SqF,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,6,,0.0115,2.89,23.60520973
3/5/17,Bonaire,REB,Front Porch,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/5/17,Bonaire,REB,Front Porch,3,roh,Rock Hind,Epinephelus ascensionis,Serranidae,Carnivores,14,1,,0.01122,3.04,34.21543654
3/5/17,Bonaire,REB,Front Porch,3,SqF,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,16,1,,0.0115,2.89,34.72198861
3/5/17,Bonaire,REB,Front Porch,3,bdb,Banded Butterflyfish,Chaetodan striatus,Chaetodontidae,Carnivores,8,2,,0.0222,3.1395,15.19161651
3/5/17,Bonaire,REB,Front Porch,3,crf,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,14,1,,0.0135,3.043,41.49553622
3/5/17,Bonaire,REB,Front Porch,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,19,1,,0.0074,3.237,101.9898906
3/5/17,Bonaire,REB,Front Porch,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,26,1,,0.0074,3.237,281.5142913
3/5/17,Bonaire,REB,Front Porch,3,pud,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,23,1,,0.0131,3.038,179.556223
3/5/17,Bonaire,REB,Front Porch,3,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,23,1,,0.0144,3.0532,207.0093306
3/5/17,Bonaire,REB,Front Porch,3,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,15,1,,0.203,3.126,963.7342947
3/5/17,Bonaire,REB,Front Porch,3,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,15,2,,0.0144,3.0532,56.13119966
3/5/17,Bonaire,REB,Front Porch,3,roh,Rock Hind,Epinephelus ascensionis,Serranidae,Carnivores,21,1,,0.01122,3.04,117.3652459
3/5/17,Bonaire,REB,Front Porch,3,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,25,1,,0.0405,2.718,255.3030286
3/5/17,Bonaire,REB,Front Porch,3,RoH,Rock Hind,Epinephelus ascensionis,Serranidae,Carnivores,21,1,,0.01122,3.04,117.3652459
3/5/17,Bonaire,REB,Front Porch,3,pud,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,20,1,,0.0131,3.038,117.4357762
3/5/17,Bonaire,REB,Front Porch,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,10,1,,0.0135,3.0439,14.93598155
3/5/17,Bonaire,REB,Front Porch,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,18,1,,0.0074,3.237,85.61479453
3/5/17,Bonaire,REB,Front Porch,3,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,24,1,,0.004,2.865,36.00519761
3/5/17,Bonaire,REB,Front Porch,4,roh,Rock Hind,Epinephelus ascensionis,Serranidae,Carnivores,10,1,,0.01122,3.04,12.30248536
3/5/17,Bonaire,REB,Front Porch,4,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,12,1,,0.0429,2.719,36.87661933
3/5/17,Bonaire,REB,Front Porch,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.14,38.791502
3/5/17,Bonaire,REB,Front Porch,4,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,30,1,,0.0405,2.718,419.0545819
3/5/17,Bonaire,REB,Front Porch,4,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,8,2,,0.0227,3.142,15.61473422
3/5/17,Bonaire,REB,Front Porch,4,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,15,1,,0.0405,2.718,63.68997308
3/5/17,Bonaire,REB,Front Porch,4,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,17,1,,0.0405,2.718,89.49838355
3/5/17,Bonaire,REB,Front Porch,4,crf,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,13,1,,0.0135,3.043,33.11794569
3/5/17,Bonaire,REB,Front Porch,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,10,2,,0.00977,3.14,13.48635427
3/5/17,Bonaire,REB,Front Porch,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,13,1,,0.00977,3.14,30.7380767
3/5/17,Bonaire,REB,Front Porch,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,1,,0.00977,3.14,48.17493276
3/5/17,Bonaire,MWW,Front Porch,1,GrB,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/5/17,Bonaire,MWW,Front Porch,1,GrB,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,22,2,,0.0135,3.0439,164.6395486
3/5/17,Bonaire,MWW,Front Porch,1,ScH,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,22,1,,0.0194,2.9779,192.9310959
3/5/17,Bonaire,MWW,Front Porch,1,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,8,1,,0.0107,2.916,4.600385011
3/5/17,Bonaire,MWW,Front Porch,1,CsG,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,20,1,,0.0147,3.0559,139.0384439
3/5/17,Bonaire,MWW,Front Porch,1,GtF,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,1,,0.00977,3.14,118.8854621
3/5/17,Bonaire,MWW,Front Porch,1,MgS,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,18,1,,0.0429,2.719,111.0563085
3/5/17,Bonaire,MWW,Front Porch,1,FrA,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,18,1,,0.203,3.126,1704.03256
3/5/17,Bonaire,MWW,Front Porch,1,BlB,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,18,2,,0.111,2.72,288.180236
3/5/17,Bonaire,MWW,Front Porch,1,GtF,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,1,,0.00977,3.14,118.8854621
3/5/17,Bonaire,MWW,Front Porch,2,MgS,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,22,1,,0.0429,2.719,191.6481191
3/5/17,Bonaire,MWW,Front Porch,2,LzF,Lizardfish,Synodus intermedius,Synodontidae,Carnivores,40,1,,0.0099,2.99,610.6531035
3/5/17,Bonaire,MWW,Front Porch,2,BlG,Blue Stripped Grunt,Haemulon sciurus,Haemulidae,Carnivores,29,1,,0.0194,2.9996,472.5097392
3/5/17,Bonaire,MWW,Front Porch,2,MgS,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,12,12,,0.0429,2.719,36.87661933
3/5/17,Bonaire,MWW,Front Porch,2,MgS,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,18,18,,0.0429,2.719,111.0563085
3/5/17,Bonaire,MWW,Front Porch,2,MgS,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,22,3,,0.0429,2.719,191.6481191
3/5/17,Bonaire,MWW,Front Porch,2,BaJ,Bar Jack,Caranx ruber,Carangidae,Carnivores,35,2,,0.0074,3.237,736.8515125
3/5/17,Bonaire,MWW,Front Porch,2,ScH,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,32,2,,0.0194,2.9779,588.8271824
3/5/17,Bonaire,MWW,Front Porch,2,ScH,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,28,1,,0.0194,2.9779,395.6340223
3/5/17,Bonaire,MWW,Front Porch,2,CrF,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,18,2,,0.0135,3.043,89.15136592
3/5/17,Bonaire,MWW,Front Porch,2,TrF,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,40,1,,0.004,2.865,155.5829015
3/5/17,Bonaire,MWW,Front Porch,2,whf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,25,2,,0.0562,2.6534,287.7599402
3/5/17,Bonaire,MWW,Front Porch,2,FrG,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,20,12,,0.0127,3.1581,163.1498017
3/5/17,Bonaire,MWW,Front Porch,2,FrG,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,20,,0.0127,3.1581,52.89208296
3/5/17,Bonaire,MWW,Front Porch,2,GtF,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,22,3,,0.00977,3.14,160.3621172
3/5/17,Bonaire,MWW,Front Porch,2,GtF,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,3,,0.00977,3.14,38.791502
3/5/17,Bonaire,MWW,Front Porch,2,BlG,Blue Stripped Grunt,Haemulon sciurus,Haemulidae,Carnivores,28,2,,0.0194,2.9996,425.3015454
3/5/17,Bonaire,MWW,Front Porch,2,SgM,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,2,12,,0.0227,3.142,0.200383567
3/5/17,Bonaire,MWW,Front Porch,2,PuD,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,29,1,,0.0131,3.038,363.1084982
3/5/17,Bonaire,MWW,Front Porch,2,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,8,15,,0.0107,2.916,4.600385011
3/5/17,Bonaire,MWW,Front Porch,2,PuD,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,12,1,,0.0131,3.038,24.87848449
3/5/17,Bonaire,MWW,Front Porch,2,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,8,20,,0.0107,2.916,4.600385011
3/5/17,Bonaire,MWW,Front Porch,3,CsG,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,22,1,,0.0147,3.0559,186.0487708
3/5/17,Bonaire,MWW,Front Porch,3,YfM,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,18,1,,0.01148,3.07,81.9650067
3/5/17,Bonaire,MWW,Front Porch,3,CsG,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,26,1,,0.0147,3.0559,309.9805103
3/5/17,Bonaire,MWW,Front Porch,3,FrG,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,20,1,,0.0127,3.1581,163.1498017
3/5/17,Bonaire,MWW,Front Porch,3,CrF,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,10,20,,0.0135,3.043,14.90506137
3/5/17,Bonaire,MWW,Front Porch,3,BaJ,Bar Jack,Caranx ruber,Carangidae,Carnivores,42,1,,0.0074,3.237,1329.504075
3/5/17,Bonaire,MWW,Front Porch,3,GrB,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/5/17,Bonaire,MWW,Front Porch,3,YhW,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,17,2,,0.01,3.13,71.00764739
3/5/17,Bonaire,MWW,Front Porch,3,GtF,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,17,1,,0.00977,3.14,71.36810689
3/5/17,Bonaire,MWW,Front Porch,3,ScH,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,24,1,,0.0194,2.9779,249.9958427
3/5/17,Bonaire,MWW,Front Porch,3,BaJ,Bar Jack,Caranx ruber,Carangidae,Carnivores,35,1,,0.0074,3.237,736.8515125
3/5/17,Bonaire,MWW,Front Porch,3,SpH,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,22,1,,0.0144,3.0532,180.7371464
3/5/17,Bonaire,MWW,Front Porch,3,LsS,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,18,1,,0.01148,2.89,48.71687563
3/5/17,Bonaire,MWW,Front Porch,3,SpH,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,27,1,,0.0144,3.0532,337.7554277
3/5/17,Bonaire,MWW,Front Porch,3,GrB,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/5/17,Bonaire,MWW,Front Porch,3,MgS,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,18,20,,0.0429,2.719,111.0563085
3/5/17,Bonaire,MWW,Front Porch,3,4eB,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,8,1,,0.022,3.1897,16.71124523
3/5/17,Bonaire,MWW,Front Porch,3,SgM,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,10,10,,0.0227,3.142,31.47935732
3/5/17,Bonaire,MWW,Front Porch,3,FrG,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,19,1,,0.0127,3.1581,138.7507911
3/5/17,Bonaire,MWW,Front Porch,4,BlG,Blue Stripped Grunt,Haemulon sciurus,Haemulidae,Carnivores,32,1,,0.0194,2.9996,634.8185443
3/5/17,Bonaire,MWW,Front Porch,4,ScH,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,20,1,,0.0194,2.9779,145.25763
3/5/17,Bonaire,MWW,Front Porch,4,GrB,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/5/17,Bonaire,MWW,Front Porch,4,GrB,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/5/17,Bonaire,MWW,Front Porch,4,whf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,26,1,,0.0562,2.6534,319.3203503
3/5/17,Bonaire,MWW,Front Porch,4,whf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,20,1,,0.0562,2.6534,159.1802953
3/5/17,Bonaire,MWW,Front Porch,4,QuM,Spotted Goatfish,Pseudupeneus maculatus,Mullidae,Carnivores,20,1,,0.01,3.12,114.6076444
3/5/17,Bonaire,MWW,Front Porch,4,Sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,19,1,,0.0194,2.9779,124.6815171
3/5/17,Bonaire,MWW,Front Porch,4,CrF,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,18,1,,0.0135,3.043,89.15136592
3/5/17,Bonaire,MWW,Front Porch,4,StF,Scorpionfish,Scorpaena plumieri,Scorpaenidae,Carnivores,22,1,,0.01514,2.99,156.3038555
3/5/17,Bonaire,MWW,Front Porch,4,TrF,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,24,1,,0.004,2.865,36.00519761
3/5/17,Bonaire,MWW,Front Porch,4,BlB,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,4,,0.111,2.72,145.4759614
3/5/17,Bonaire,MWW,Front Porch,4,SgM,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,10,4,,0.0227,3.142,31.47935732
3/5/17,Bonaire,MWW,Front Porch,4,FrG,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/6/17,Bonaire,REB,Oil Slick,1,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,9,2,,0.0115,2.89,6.583528086
3/6/17,Bonaire,REB,Oil Slick,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,12,1,,0.0127,3.1581,32.50618585
3/6/17,Bonaire,REB,Oil Slick,1,crf,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,12,3,,0.0135,3.043,25.95866179
3/6/17,Bonaire,REB,Oil Slick,1,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,23,1,,0.0405,2.718,203.5313351
3/6/17,Bonaire,REB,Oil Slick,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,18,1,,0.0074,3.237,85.61479453
3/6/17,Bonaire,REB,Oil Slick,1,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,12,1,,0.01259,2.99,21.2215771
3/6/17,Bonaire,REB,Oil Slick,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,REB,Oil Slick,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,2,,0.0127,3.1581,65.7684378
3/6/17,Bonaire,REB,Oil Slick,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,25,2,,0.0074,3.237,247.9496661
3/6/17,Bonaire,REB,Oil Slick,1,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,23,1,,0.203,3.126,3666.546974
3/6/17,Bonaire,REB,Oil Slick,1,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,7,8,,0.022,3.1897,10.91520506
3/6/17,Bonaire,REB,Oil Slick,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,REB,Oil Slick,2,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,7,1,,0.0227,3.142,10.26417148
3/6/17,Bonaire,REB,Oil Slick,2,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,3,,0.0115,2.89,23.60520973
3/6/17,Bonaire,REB,Oil Slick,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,18,1,,0.00977,3.14,85.39849749
3/6/17,Bonaire,REB,Oil Slick,2,spm,Spotted Moray,Gymnothorax moringa,Muraenidae,Carnivores,40,1,,0.00091,3.14,97.61347305
3/6/17,Bonaire,REB,Oil Slick,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,REB,Oil Slick,2,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,28,1,,0.004,2.865,55.99738559
3/6/17,Bonaire,REB,Oil Slick,3,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,32,1,,0.004,2.865,82.09461665
3/6/17,Bonaire,REB,Oil Slick,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,11,2,,0.0115,2.89,11.75770881
3/6/17,Bonaire,REB,Oil Slick,3,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,25,1,,0.004,2.865,40.47232149
3/6/17,Bonaire,REB,Oil Slick,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,11,4,,0.0115,2.89,11.75770881
3/6/17,Bonaire,REB,Oil Slick,3,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,13,1,,0.01259,2.99,26.9597806
3/6/17,Bonaire,REB,Oil Slick,3,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,6,40,,0.01259,2.99,2.671148106
3/6/17,Bonaire,REB,Oil Slick,3,TgG,Tiger Grouper,Mycteroperca tigris,Serranidae,Carnivores,12,1,,0.0135,3.12,31.43252402
3/6/17,Bonaire,REB,Oil Slick,3,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,17,1,,0.0429,2.719,95.07096659
3/6/17,Bonaire,REB,Oil Slick,3,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,9,3,,0.0429,2.719,16.8671876
3/6/17,Bonaire,REB,Oil Slick,3,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,11,1,,0.00977,3.14,18.19146165
3/6/17,Bonaire,REB,Oil Slick,3,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,8,15,,0.00977,3.14,6.692634732
3/6/17,Bonaire,REB,Oil Slick,3,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,31,1,,0.004,2.865,74.95683563
3/6/17,Bonaire,REB,Oil Slick,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,12,40,,0.00977,3.14,23.90692264
3/6/17,Bonaire,REB,Oil Slick,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,8,13,,0.01259,2.99,6.313421592
3/6/17,Bonaire,REB,Oil Slick,4,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,28,1,,0.0405,2.718,347.4005906
3/6/17,Bonaire,REB,Oil Slick,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,13,1,,0.0127,3.1581,41.85508439
3/6/17,Bonaire,REB,Oil Slick,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,5,2,,0.0115,2.89,1.204262472
3/6/17,Bonaire,REB,Oil Slick,4,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,11,1,,0.0194,2.9779,24.48865918
3/6/17,Bonaire,REB,Oil Slick,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,12,3,,0.01259,2.99,21.2215771
3/6/17,Bonaire,REB,Oil Slick,4,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,25,1,,0.004,2.865,40.47232149
3/6/17,Bonaire,REB,Oil Slick,4,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,14,1,,0.004,2.865,7.686290839
3/6/17,Bonaire,MWW,Oil Slick,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,26,1,,0.0074,3.237,281.5142913
3/6/17,Bonaire,MWW,Oil Slick,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,32,1,,0.0074,3.237,551.318035
3/6/17,Bonaire,MWW,Oil Slick,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,10,1,,0.01,3.13,13.48962883
3/6/17,Bonaire,MWW,Oil Slick,1,ges,Glass Eye Snapper,Heteropriacanthus cruentatus,Priacanthidae,Carnivores,15,1,,0.0166,2.91,43.90698862
3/6/17,Bonaire,MWW,Oil Slick,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,MWW,Oil Slick,1,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,21,1,,0.0194,2.9779,167.9726476
3/6/17,Bonaire,MWW,Oil Slick,1,reh,Red Hind,Epinephelus guttatus,Serranidae,Carnivores,14,1,,0.01122,3.04,34.21543654
3/6/17,Bonaire,MWW,Oil Slick,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,1,,0.01,3.13,0.766386371
3/6/17,Bonaire,MWW,Oil Slick,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,8,1,,0.01,3.13,6.709214228
3/6/17,Bonaire,MWW,Oil Slick,1,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,9,1,,0.009,3.04,7.163738728
3/6/17,Bonaire,MWW,Oil Slick,1,whf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,20,1,,0.0562,2.6534,159.1802953
3/6/17,Bonaire,MWW,Oil Slick,1,tgg,Tiger Grouper,Mycteroperca tigris,Serranidae,Carnivores,20,1,,0.0135,3.12,154.72032
3/6/17,Bonaire,MWW,Oil Slick,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/6/17,Bonaire,MWW,Oil Slick,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,24,1,,0.00977,3.14,210.7452829
3/6/17,Bonaire,MWW,Oil Slick,1,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,20,1,,0.0194,2.9779,145.25763
3/6/17,Bonaire,MWW,Oil Slick,1,tom,Tomate,Haemulton aurolineatum,Haemulidae,Carnivores,19,1,,0.01479,2.99,98.50118174
3/6/17,Bonaire,MWW,Oil Slick,1,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,15,3,,0.111,2.72,175.5056909
3/6/17,Bonaire,MWW,Oil Slick,2,blg,Blue Stripped Grunt,Haemulon sciurus,Haemulidae,Carnivores,22,1,,0.0194,2.9996,206.3159497
3/6/17,Bonaire,MWW,Oil Slick,2,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,22,1,,0.0194,2.9779,192.9310959
3/6/17,Bonaire,MWW,Oil Slick,2,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,10,1,,0.01,3.13,13.48962883
3/6/17,Bonaire,MWW,Oil Slick,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,14,2,,0.0135,3.0439,41.59421155
3/6/17,Bonaire,MWW,Oil Slick,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,10,1,,0.0135,3.0439,14.93598155
3/6/17,Bonaire,MWW,Oil Slick,2,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,18,1,,0.0194,2.9779,106.1396675
3/6/17,Bonaire,MWW,Oil Slick,2,bdb,Banded Butterflyfish,Chaetodan striatus,Chaetodontidae,Carnivores,12,2,,0.0222,3.1395,54.25534088
3/6/17,Bonaire,MWW,Oil Slick,2,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,13,1,,0.111,2.72,118.9183561
3/6/17,Bonaire,MWW,Oil Slick,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,12,1,,0.0127,3.1581,32.50618585
3/6/17,Bonaire,MWW,Oil Slick,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,28,1,,0.0135,3.0439,343.0347366
3/6/17,Bonaire,MWW,Oil Slick,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,22,1,,0.0135,3.0439,164.6395486
3/6/17,Bonaire,MWW,Oil Slick,2,ges,Glass Eye Snapper,Heteropriacanthus cruentatus,Priacanthidae,Carnivores,19,1,,0.0166,2.91,87.35365211
3/6/17,Bonaire,MWW,Oil Slick,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,1,,0.00977,3.14,118.8854621
3/6/17,Bonaire,MWW,Oil Slick,2,whf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,14,1,,0.0562,2.6534,61.78349121
3/6/17,Bonaire,MWW,Oil Slick,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,28,1,,0.0074,3.237,357.8345471
3/6/17,Bonaire,MWW,Oil Slick,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,22,1,,0.0074,3.237,163.9283009
3/6/17,Bonaire,MWW,Oil Slick,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,24,1,,0.0074,3.237,217.2578659
3/6/17,Bonaire,MWW,Oil Slick,3,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,31,1,,0.0405,2.718,458.1166825
3/6/17,Bonaire,MWW,Oil Slick,3,pud,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,20,1,,0.0131,3.038,117.4357762
3/6/17,Bonaire,MWW,Oil Slick,3,pud,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,24,1,,0.0131,3.038,204.3398395
3/6/17,Bonaire,MWW,Oil Slick,3,crf,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,20,1,,0.0135,3.043,122.8479872
3/6/17,Bonaire,MWW,Oil Slick,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,12,1,,0.01,3.13,23.86916904
