Date,Island,Site,Surveyor,Transect,Species Code,Common name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
3/6/17,Bonaire,18th Palm,MWW,1,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,18,1,i,0.0147,3.0548,100.44395
3/6/17,Bonaire,18th Palm,REB,1,blp,Blue Parrotfish,Scarus coeruleus,Scaridae,Herbivores,18,1,I,0.0124,3.1109,99.64348795
3/6/17,Bonaire,18th Palm,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,T,0.0335,2.7086,97.42643485
3/6/17,Bonaire,18th Palm,MWW,1,PrP,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,T,0.0335,2.7086,97.42643485
3/6/17,Bonaire,18th Palm,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,t,0.0335,2.7086,97.42643485
3/6/17,Bonaire,18th Palm,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,t,0.0335,2.7086,97.42643485
3/6/17,Bonaire,18th Palm,REB,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,19,1,,0.00977,3.12,95.41261497
3/6/17,Bonaire,18th Palm,MWW,6,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,19,3,,0.00977,3.12,95.41261497
3/6/17,Bonaire,18th Palm,REB,5,btp,Bucktooth parrotfish,Sparisoma radians,Scaridae,Herbivores,9,1,T,0.121,3.0275,93.70323132
3/6/17,Bonaire,18th Palm,MWW,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,1,t,0.0046,3.4291,92.72840271
3/6/17,Bonaire,18th Palm,MWW,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,1,t,0.0046,3.4291,92.72840271
3/6/17,Bonaire,18th Palm,MWW,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,1,t,0.0046,3.4291,92.72840271
3/6/17,Bonaire,18th Palm,MWW,6,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,2,,0.0046,3.4291,92.72840271
3/6/17,Bonaire,18th Palm,MWW,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,1,t,0.0046,3.4291,92.72840271
3/6/17,Bonaire,18th Palm,REB,6,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,17,1,,0.0194,2.9779,89.5273177
3/6/17,Bonaire,18th Palm,MWW,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,2,,0.0415,2.8346,89.49450693
3/6/17,Bonaire,18th Palm,MWW,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/6/17,Bonaire,18th Palm,MWW,4,crf,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,18,1,,0.0135,3.043,89.15136592
3/6/17,Bonaire,18th Palm,REB,2,blm,Black Margate,Anisotremus surinamensis,Haemulidae,Carnivores,17,1,,0.0059,3.3916,87.91086906
3/6/17,Bonaire,18th Palm,MWW,6,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,18,1,,0.0074,3.237,85.61479453
3/6/17,Bonaire,18th Palm,REB,3,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,17,1,,0.0147,3.0559,84.61477298
3/6/17,Bonaire,18th Palm,REB,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,T,0.0335,2.7086,84.15422298
3/6/17,Bonaire,18th Palm,REB,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,T,0.0335,2.7086,84.15422298
3/6/17,Bonaire,18th Palm,MWW,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,i,0.0335,2.7086,84.15422298
3/6/17,Bonaire,18th Palm,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,i,0.0335,2.7086,84.15422298
3/6/17,Bonaire,18th Palm,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,t,0.0335,2.7086,84.15422298
3/6/17,Bonaire,18th Palm,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,i,0.0335,2.7086,84.15422298
3/6/17,Bonaire,18th Palm,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,i,0.0335,2.7086,84.15422298
3/6/17,Bonaire,18th Palm,REB,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,16,1,I,0.025,2.9214,82.34858214
3/6/17,Bonaire,18th Palm,REB,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,16,1,I,0.025,2.9214,82.34858214
3/6/17,Bonaire,18th Palm,MWW,2,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,14,1,,0.0239,3.0825,81.53377883
3/6/17,Bonaire,18th Palm,MWW,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,16,1,,0.0127,3.1581,80.63712555
3/6/17,Bonaire,18th Palm,MWW,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,16,1,,0.0127,3.1581,80.63712555
3/6/17,Bonaire,18th Palm,MWW,1,Mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,16,1,,0.0429,2.719,80.62310595
3/6/17,Bonaire,18th Palm,MWW,5,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,16,1,,0.0429,2.719,80.62310595
3/6/17,Bonaire,18th Palm,MWW,6,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,16,1,,0.0429,2.719,80.62310595
3/6/17,Bonaire,18th Palm,MWW,6,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,18,1,,0.00977,3.12,80.60180725
3/6/17,Bonaire,18th Palm,MWW,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,17,1,i,0.0046,3.4291,76.22373542
3/6/17,Bonaire,18th Palm,MWW,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,17,1,t,0.0046,3.4291,76.22373542
3/6/17,Bonaire,18th Palm,MWW,5,smt,Smooth Trunkfish,Lactophyrs triqueter,Ostraciidae,Omnivores,14,1,,0.04898,2.78,75.2063861
3/6/17,Bonaire,18th Palm,REB,2,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,1,,0.0237,2.9752,74.79198505
3/6/17,Bonaire,18th Palm,REB,2,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,1,,0.0237,2.9752,74.79198505
3/6/17,Bonaire,18th Palm,REB,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,14,1,,0.0415,2.8346,73.59742618
3/6/17,Bonaire,18th Palm,REB,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,14,1,,0.0415,2.8346,73.59742618
3/6/17,Bonaire,18th Palm,REB,4,pud,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,17,1,,0.0131,3.038,71.67622413
3/6/17,Bonaire,18th Palm,REB,5,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,16,1,I,0.0147,3.0548,70.09112937
3/6/17,Bonaire,18th Palm,MWW,1,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,17,3,,0.01202,3.06,69.99679694
3/6/17,Bonaire,18th Palm,MWW,6,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,16,1,,0.0144,3.0532,68.35678415
3/6/17,Bonaire,18th Palm,REB,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,15,1,I,0.025,2.9214,68.19821581
3/6/17,Bonaire,18th Palm,MWW,2,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,15,1,,0.0429,2.719,67.64713773
3/6/17,Bonaire,18th Palm,MWW,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,17,1,,0.00977,3.12,67.43652739
3/6/17,Bonaire,18th Palm,REB,4,inl,Inshore Lizardfish,Synodus foetens,Synodontidae,Carnivores,21,1,,0.0038,3.21,66.69718932
3/6/17,Bonaire,18th Palm,MWW,7,lsq,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,20,1,,0.01148,2.89,66.05695883
3/6/17,Bonaire,18th Palm,MWW,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/6/17,Bonaire,18th Palm,MWW,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,2,,0.0127,3.1581,65.7684378
3/6/17,Bonaire,18th Palm,REB,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/6/17,Bonaire,18th Palm,MWW,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/6/17,Bonaire,18th Palm,MWW,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,i,0.0046,3.4291,61.91639529
3/6/17,Bonaire,18th Palm,MWW,5,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,15,1,,0.0194,2.9779,61.67141176
3/6/17,Bonaire,18th Palm,MWW,7,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,15,1,,0.0194,2.9779,61.67141176
3/6/17,Bonaire,18th Palm,REB,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,1,T,0.0335,2.7086,61.16798752
3/6/17,Bonaire,18th Palm,MWW,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,1,i,0.0335,2.7086,61.16798752
3/6/17,Bonaire,18th Palm,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,1,i,0.0335,2.7086,61.16798752
3/6/17,Bonaire,18th Palm,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,2,i,0.0335,2.7086,61.16798752
3/6/17,Bonaire,18th Palm,MWW,3,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,1,,0.0237,2.9752,60.912788
3/6/17,Bonaire,18th Palm,MWW,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,2,,0.0237,2.9752,60.912788
3/6/17,Bonaire,18th Palm,MWW,1,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,16,1,,0.01585,2.97,59.74005458
3/6/17,Bonaire,18th Palm,REB,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,13,1,,0.0415,2.8346,59.65294967
3/6/17,Bonaire,18th Palm,REB,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,13,1,,0.0415,2.8346,59.65294967
3/6/17,Bonaire,18th Palm,MWW,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,16,2,,0.01,3.13,58.73480696
3/6/17,Bonaire,18th Palm,MWW,6,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,16,1,,0.01,3.13,58.73480696
3/6/17,Bonaire,18th Palm,MWW,5,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,16,1,,0.0074,3.237,58.47471363
3/6/17,Bonaire,18th Palm,MWW,5,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,16,1,,0.01202,3.06,58.14489821
3/6/17,Bonaire,18th Palm,REB,2,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,15,1,I,0.0147,3.0548,57.54941495
3/6/17,Bonaire,18th Palm,MWW,7,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,15,1,i,0.0147,3.0548,57.54941495
3/6/17,Bonaire,18th Palm,MWW,1,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,1,,0.004,3.5328,57.14196769
3/6/17,Bonaire,18th Palm,MWW,4,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,20,,0.004,3.5328,57.14196769
3/6/17,Bonaire,18th Palm,MWW,6,sgf,Spotted Goatfish,Pseudupeneus maculatus,Mullidae,Carnivores,16,1,,0.01,3.12,57.12870057
3/6/17,Bonaire,18th Palm,MWW,4,sand,Sand diver,Synodus intermedius,Synodontidae,Carnivores,20,1,,0.0038,3.21,57.02822872
3/6/17,Bonaire,18th Palm,MWW,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,3,,0.00977,3.12,55.81474046
3/6/17,Bonaire,18th Palm,REB,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,14,1,I,0.025,2.9214,55.74917593
3/6/17,Bonaire,18th Palm,MWW,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,14,1,i,0.025,2.9214,55.74917593
3/6/17,Bonaire,18th Palm,REB,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,14,1,I,0.025,2.9214,55.74917593
3/6/17,Bonaire,18th Palm,REB,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,18th Palm,REB,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,18th Palm,MWW,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,18th Palm,MWW,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,2,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,18th Palm,MWW,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,2,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,18th Palm,MWW,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,18th Palm,MWW,6,spb,Spotfin Butterflyfish,Chaetodon ocellatus,Chaetodontidae,Carnivores,12,1,,0.0318,2.9838,52.78227705
3/6/17,Bonaire,18th Palm,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,1,i,0.0335,2.7086,51.35770298
3/6/17,Bonaire,18th Palm,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,1,i,0.0335,2.7086,51.35770298
3/6/17,Bonaire,18th Palm,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,1,i,0.0335,2.7086,51.35770298
3/6/17,Bonaire,18th Palm,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,1,i,0.0335,2.7086,51.35770298
3/6/17,Bonaire,18th Palm,MWW,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,15,1,t,0.0046,3.4291,49.62406855
3/6/17,Bonaire,18th Palm,MWW,6,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,15,1,i,0.0046,3.4291,49.62406855
3/6/17,Bonaire,18th Palm,REB,2,trum,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,40,1,,0.0001,3.554,49.39934712
3/6/17,Bonaire,18th Palm,REB,3,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,1,,0.0237,2.9752,48.85990383
3/6/17,Bonaire,18th Palm,REB,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,1,,0.0237,2.9752,48.85990383
3/6/17,Bonaire,18th Palm,MWW,2,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,15,1,,0.01202,3.06,47.72475641
3/6/17,Bonaire,18th Palm,MWW,6,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,15,2,,0.01202,3.06,47.72475641
3/6/17,Bonaire,18th Palm,MWW,7,she,Sharptail Eel,Myrichthys breviceps,Ophichthidae,Carnivores,35,1,,0.00151,2.91,47.01267427
3/6/17,Bonaire,18th Palm,REB,3,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,14,1,I,0.0147,3.0548,46.61323647
3/6/17,Bonaire,18th Palm,MWW,5,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,1,,0.00977,3.12,45.63512999
3/6/17,Bonaire,18th Palm,REB,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,13,1,I,0.025,2.9214,44.89666872
3/6/17,Bonaire,18th Palm,MWW,2,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,14,1,,0.004,3.5328,44.78175564
3/6/17,Bonaire,18th Palm,MWW,7,spd,Spotted Drum,Equetus punctatus,Sciaenidae,Carnivores,16,1,,0.00832,3.09,43.7375118
3/6/17,Bonaire,18th Palm,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,T,0.0335,2.7086,42.60368888
3/6/17,Bonaire,18th Palm,REB,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,T,0.0335,2.7086,42.60368888
3/6/17,Bonaire,18th Palm,MWW,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,I,0.0335,2.7086,42.60368888
3/6/17,Bonaire,18th Palm,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,i,0.0335,2.7086,42.60368888
3/6/17,Bonaire,18th Palm,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,i,0.0335,2.7086,42.60368888
3/6/17,Bonaire,18th Palm,MWW,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,3,i,0.0335,2.7086,42.60368888
3/6/17,Bonaire,18th Palm,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,i,0.0335,2.7086,42.60368888
3/6/17,Bonaire,18th Palm,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,i,0.0335,2.7086,42.60368888
3/6/17,Bonaire,18th Palm,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,2,i,0.0335,2.7086,42.60368888
3/6/17,Bonaire,18th Palm,MWW,1,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,13,1,,0.01778,3.03,42.18714291
3/6/17,Bonaire,18th Palm,REB,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,13,1,,0.0127,3.1581,41.85508439
3/6/17,Bonaire,18th Palm,REB,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,14,1,,0.0135,3.0439,41.59421155
3/6/17,Bonaire,18th Palm,REB,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,15,1,,0.01259,2.99,41.35600648
3/6/17,Bonaire,18th Palm,MWW,1,trum,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,38,1,,0.0001,3.554,41.16715953
3/6/17,Bonaire,18th Palm,REB,1,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,2,,0.01585,2.97,40.1818134
3/6/17,Bonaire,18th Palm,REB,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,1,,0.01585,2.97,40.1818134
3/6/17,Bonaire,18th Palm,REB,6,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,2,,0.01585,2.97,40.1818134
3/6/17,Bonaire,18th Palm,MWW,6,osf,Orangespotted Filefish,Cantherhines pullus,Monacanthidae,Omnivores,12,1,,0.0684,2.5632,39.92210859
3/6/17,Bonaire,18th Palm,MWW,2,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,2,,0.01202,3.06,38.64170288
3/6/17,Bonaire,18th Palm,MWW,3,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,2,,0.01202,3.06,38.64170288
3/6/17,Bonaire,18th Palm,REB,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,12,1,,0.0237,2.9752,38.50599847
3/6/17,Bonaire,18th Palm,REB,5,blc,Blue Chromis,Chromis cyanea,Pomacentridae,Planktivore,14,2,,0.01479,2.98,38.49725115
3/6/17,Bonaire,18th Palm,MWW,5,con,Coney,Cephalopholis fulva,Serranidae,Carnivores,13,1,,0.0175,3,38.4475
3/6/17,Bonaire,18th Palm,REB,1,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,13,1,T,0.0147,3.0548,37.1699081
3/6/17,Bonaire,18th Palm,REB,4,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,13,2,I,0.0147,3.0548,37.1699081
3/6/17,Bonaire,18th Palm,MWW,3,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,13,1,t,0.0147,3.0548,37.1699081
3/6/17,Bonaire,18th Palm,MWW,6,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,13,1,i,0.0147,3.0548,37.1699081
3/6/17,Bonaire,18th Palm,MWW,7,crw,Creole Wrasse,Clepticus parrae,Labridae,Planktivore,15,2,,0.00955,3.05,36.90470276
3/6/17,Bonaire,18th Palm,REB,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.12,36.79713745
3/6/17,Bonaire,18th Palm,REB,6,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.12,36.79713745
3/6/17,Bonaire,18th Palm,REB,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,12,1,I,0.025,2.9214,35.53530938
3/6/17,Bonaire,18th Palm,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,1,i,0.0335,2.7086,34.85553644
3/6/17,Bonaire,18th Palm,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,1,i,0.0335,2.7086,34.85553644
3/6/17,Bonaire,18th Palm,MWW,5,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,13,1,,0.004,3.5328,34.46664939
3/6/17,Bonaire,18th Palm,MWW,2,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,14,1,,0.01259,2.99,33.64717111
3/6/17,Bonaire,18th Palm,MWW,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,13,1,,0.0135,3.0439,33.19448526
3/6/17,Bonaire,18th Palm,MWW,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,13,1,,0.0135,3.0439,33.19448526
3/6/17,Bonaire,18th Palm,MWW,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,12,2,,0.0127,3.1581,32.50618585
3/6/17,Bonaire,18th Palm,REB,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,13,1,,0.01585,2.97,32.24341425
3/6/17,Bonaire,18th Palm,REB,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,13,4,,0.01585,2.97,32.24341425
3/6/17,Bonaire,18th Palm,REB,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,13,2,,0.01585,2.97,32.24341425
3/6/17,Bonaire,18th Palm,MWW,6,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,13,1,,0.01585,2.97,32.24341425
3/6/17,Bonaire,18th Palm,MWW,2,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,12,1,,0.0194,2.9779,31.73186241
3/6/17,Bonaire,18th Palm,REB,1,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,11,1,,0.0237,2.9752,29.72349424
3/6/17,Bonaire,18th Palm,REB,3,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,13,3,,0.00977,3.12,29.20100663
3/6/17,Bonaire,18th Palm,REB,4,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,12,1,I,0.0147,3.0548,29.10718493
3/6/17,Bonaire,18th Palm,MWW,3,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,12,3,i,0.0147,3.0548,29.10718493
3/6/17,Bonaire,18th Palm,MWW,5,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,12,1,i,0.0147,3.0548,29.10718493
3/6/17,Bonaire,18th Palm,MWW,7,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,10,4,,0.0415,2.8346,28.3562043
3/6/17,Bonaire,18th Palm,MWW,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,1,i,0.0335,2.7086,28.06177448
3/6/17,Bonaire,18th Palm,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,1,i,0.0335,2.7086,28.06177448
3/6/17,Bonaire,18th Palm,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,1,i,0.0335,2.7086,28.06177448
3/6/17,Bonaire,18th Palm,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,1,i,0.0335,2.7086,28.06177448
3/6/17,Bonaire,18th Palm,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,2,i,0.0335,2.7086,28.06177448
3/6/17,Bonaire,18th Palm,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,1,i,0.0335,2.7086,28.06177448
3/6/17,Bonaire,18th Palm,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,3,i,0.0335,2.7086,28.06177448
3/6/17,Bonaire,18th Palm,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,1,i,0.0335,2.7086,28.06177448
3/6/17,Bonaire,18th Palm,REB,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,18th Palm,REB,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,18th Palm,MWW,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,18th Palm,MWW,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,18th Palm,MWW,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,18th Palm,MWW,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,18th Palm,MWW,6,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,12,1,,0.004,3.5328,25.97714972
3/6/17,Bonaire,18th Palm,REB,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,12,1,,0.01585,2.97,25.42128897
