Date,Time,Diver,Island,Site,Follow Number,Species Code,Species,Phase,Length.cm,Follow.sec,Min,Sec,Activity Code,Activity,Bites,Initiator,Competitor Code,Competitor Species,Competitor Size,Competitor Phase,Time.sec,Time Fraction,a,b,Weight.g
3/26/17,9:30,MWW,Antigua,Pillars,18,stop,Sparisoma viride,i,27,120,0,57,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.04,309.9023928
3/26/17,9:30,MWW,Antigua,Pillars,18,stop,Sparisoma viride,i,27,120,0,58,s,swim,,,,#N/A,,,35,0.291666667,0.0138,3.04,309.9023928
3/26/17,9:30,MWW,Antigua,Pillars,18,stop,Sparisoma viride,i,27,120,1,33,g,graze,5,,,#N/A,,,27,0.225,0.0138,3.04,309.9023928
3/26/17,9:30,MWW,Antigua,Pillars,18,stop,Sparisoma viride,i,27,120,2,0,s,swim,,,,#N/A,,,-120,-1,0.0138,3.04,309.9023928
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,0,0,s,swim,,,,#N/A,,,11,0.091666667,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,0,11,g,graze,19,2,blt,Acanthurus coeruleus,,,24,0.2,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,0,35,s,swim,,,,#N/A,,,8,0.066666667,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,0,43,c,cleaned,,,,#N/A,,,4,0.033333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,0,47,s,swim,,,,#N/A,,,4,0.033333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,0,51,g,graze,15,,,#N/A,,,38,0.316666667,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,1,29,s,swim,,,,#N/A,,,6,0.05,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,1,35,g,graze,7,,,#N/A,,,9,0.075,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,1,44,s,swim,,,,#N/A,,,2,0.016666667,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,1,46,g,graze,7,,,#N/A,,,13,0.108333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,1,59,s,swim,,,,#N/A,,,1,0.008333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,19,qup,Scarus vetula,i,26,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,20,qup,Scarus vetula,t,35,120,0,0,g,graze,4,,,#N/A,,,9,0.075,0.0138,3.03,658.2718155
3/26/17,9:30,MWW,Antigua,Pillars,20,qup,Scarus vetula,t,35,120,0,9,s,swim,,,,#N/A,,,66,0.55,0.0138,3.03,658.2718155
3/26/17,9:30,MWW,Antigua,Pillars,20,qup,Scarus vetula,t,35,120,1,15,g,graze,2,,,#N/A,,,2,0.016666667,0.0138,3.03,658.2718155
3/26/17,9:30,MWW,Antigua,Pillars,20,qup,Scarus vetula,t,35,120,1,17,s,swim,,,,#N/A,,,3,0.025,0.0138,3.03,658.2718155
3/26/17,9:30,MWW,Antigua,Pillars,20,qup,Scarus vetula,t,35,120,1,20,g,graze,2,,,#N/A,,,4,0.033333333,0.0138,3.03,658.2718155
3/26/17,9:30,MWW,Antigua,Pillars,20,qup,Scarus vetula,t,35,120,1,24,s,swim,,,,#N/A,,,14,0.116666667,0.0138,3.03,658.2718155
3/26/17,9:30,MWW,Antigua,Pillars,20,qup,Scarus vetula,t,35,120,1,38,g,graze,15,,,#N/A,,,18,0.15,0.0138,3.03,658.2718155
3/26/17,9:30,MWW,Antigua,Pillars,20,qup,Scarus vetula,t,35,120,1,56,s,swim,,,,#N/A,,,4,0.033333333,0.0138,3.03,658.2718155
3/26/17,9:30,MWW,Antigua,Pillars,20,qup,Scarus vetula,t,35,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,658.2718155
3/26/17,9:30,MWW,Antigua,Pillars,21,qup,Scarus vetula,i,22,120,0,0,g,graze,7,,,#N/A,,,12,0.1,0.0138,3.03,161.2203313
3/26/17,9:30,MWW,Antigua,Pillars,21,qup,Scarus vetula,i,22,120,0,12,s,swim,,,,#N/A,,,41,0.341666667,0.0138,3.03,161.2203313
3/26/17,9:30,MWW,Antigua,Pillars,21,qup,Scarus vetula,i,22,120,0,53,g,graze,4,,,#N/A,,,4,0.033333333,0.0138,3.03,161.2203313
3/26/17,9:30,MWW,Antigua,Pillars,21,qup,Scarus vetula,i,22,120,0,57,s,swim,,,,#N/A,,,11,0.091666667,0.0138,3.03,161.2203313
3/26/17,9:30,MWW,Antigua,Pillars,21,qup,Scarus vetula,i,22,120,1,8,g,graze,2,,,#N/A,,,6,0.05,0.0138,3.03,161.2203313
3/26/17,9:30,MWW,Antigua,Pillars,21,qup,Scarus vetula,i,22,120,1,14,s,swim,,,,#N/A,,,31,0.258333333,0.0138,3.03,161.2203313
3/26/17,9:30,MWW,Antigua,Pillars,21,qup,Scarus vetula,i,22,120,1,45,g,graze,14,2,stop,Sparisoma viride,30,t,11,0.091666667,0.0138,3.03,161.2203313
3/26/17,9:30,MWW,Antigua,Pillars,21,qup,Scarus vetula,i,22,120,1,56,s,swim,,,,#N/A,,,4,0.033333333,0.0138,3.03,161.2203313
3/26/17,9:30,MWW,Antigua,Pillars,21,qup,Scarus vetula,i,22,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,161.2203313
3/26/17,9:30,MWW,Antigua,Pillars,22,stop,Sparisoma viride,t,33,120,0,0,s,swim,,,,#N/A,,,41,0.341666667,0.0138,3.04,570.3762895
3/26/17,9:30,MWW,Antigua,Pillars,22,stop,Sparisoma viride,t,33,120,0,41,c,cleaned,,,,#N/A,,,16,0.133333333,0.0138,3.04,570.3762895
3/26/17,9:30,MWW,Antigua,Pillars,22,stop,Sparisoma viride,t,33,120,0,57,s,swim,,,,#N/A,,,11,0.091666667,0.0138,3.04,570.3762895
3/26/17,9:30,MWW,Antigua,Pillars,22,stop,Sparisoma viride,t,33,120,1,8,g,graze,3,,,#N/A,,,7,0.058333333,0.0138,3.04,570.3762895
3/26/17,9:30,MWW,Antigua,Pillars,22,stop,Sparisoma viride,t,33,120,1,15,s,swim,,,,#N/A,,,5,0.041666667,0.0138,3.04,570.3762895
3/26/17,9:30,MWW,Antigua,Pillars,22,stop,Sparisoma viride,t,33,120,1,20,g,graze,7,,,#N/A,,,25,0.208333333,0.0138,3.04,570.3762895
3/26/17,9:30,MWW,Antigua,Pillars,22,stop,Sparisoma viride,t,33,120,1,45,s,swim,,,,#N/A,,,10,0.083333333,0.0138,3.04,570.3762895
3/26/17,9:30,MWW,Antigua,Pillars,22,stop,Sparisoma viride,t,33,120,1,55,g,graze,2,,,#N/A,,,5,0.041666667,0.0138,3.04,570.3762895
3/26/17,9:30,MWW,Antigua,Pillars,22,stop,Sparisoma viride,t,33,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,570.3762895
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,0,0,g,graze,10,,,#N/A,,,19,0.158333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,0,19,s,swim,,,,#N/A,,,16,0.133333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,0,35,g,graze,6,,,#N/A,,,5,0.041666667,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,0,40,s,swim,,,,#N/A,,,5,0.041666667,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,0,45,g,graze,3,2,qup,Scarus vetula,28,t,2,0.016666667,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,0,47,s,swim,,,,#N/A,,,7,0.058333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,0,54,g,graze,10,,,#N/A,,,10,0.083333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,1,4,s,swim,,,,#N/A,,,18,0.15,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,1,22,g,graze,2,,,#N/A,,,2,0.016666667,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,1,24,s,swim,,,,#N/A,,,4,0.033333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,1,28,g,graze,6,2,qup,Scarus vetula,25,t,7,0.058333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,1,35,s,swim,,,,#N/A,,,7,0.058333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,1,42,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,1,43,s,swim,,,,#N/A,,,7,0.058333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,1,50,g,graze,4,,,#N/A,,,10,0.083333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,23,qup,Scarus vetula,i,26,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,24,stop,Sparisoma viride,i,30,120,0,0,s,swim,,,,#N/A,,,15,0.125,0.0138,3.04,426.9015196
3/26/17,9:30,MWW,Antigua,Pillars,24,stop,Sparisoma viride,i,30,120,0,15,c,cleaned,,,,#N/A,,,25,0.208333333,0.0138,3.04,426.9015196
3/26/17,9:30,MWW,Antigua,Pillars,24,stop,Sparisoma viride,i,30,120,0,40,s,swim,,,,#N/A,,,40,0.333333333,0.0138,3.04,426.9015196
3/26/17,9:30,MWW,Antigua,Pillars,24,stop,Sparisoma viride,i,30,120,1,20,g,graze,1,,,#N/A,,,2,0.016666667,0.0138,3.04,426.9015196
3/26/17,9:30,MWW,Antigua,Pillars,24,stop,Sparisoma viride,i,30,120,1,22,s,swim,,,,#N/A,,,23,0.191666667,0.0138,3.04,426.9015196
3/26/17,9:30,MWW,Antigua,Pillars,24,stop,Sparisoma viride,i,30,120,1,45,g,graze,5,,,#N/A,,,15,0.125,0.0138,3.04,426.9015196
3/26/17,9:30,MWW,Antigua,Pillars,24,stop,Sparisoma viride,i,30,120,2,0,s,swim,,,,#N/A,,,-120,-1,0.0138,3.04,426.9015196
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,0,0,g,graze,2,,,#N/A,,,5,0.041666667,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,0,5,s,swim,,,,#N/A,,,42,0.35,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,0,47,g,graze,3,,,#N/A,,,8,0.066666667,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,0,55,s,swim,,,,#N/A,,,17,0.141666667,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,1,12,g,graze,1,,,#N/A,,,3,0.025,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,1,15,s,swim,,,,#N/A,,,10,0.083333333,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,1,25,g,graze,5,,,#N/A,,,9,0.075,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,1,34,s,swim,,,,#N/A,,,1,0.008333333,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,1,35,g,graze,5,,,#N/A,,,6,0.05,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,1,41,s,swim,,,,#N/A,,,6,0.05,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,1,47,g,graze,4,,,#N/A,,,13,0.108333333,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,25,stop,Sparisoma viride,t,35,120,2,0,s,swim,,,,#N/A,,,-120,-1,0.0138,3.04,682.0966887
3/26/17,9:30,MWW,Antigua,Pillars,26,stop,Sparisoma viride,i,21,120,0,0,g,graze,1,,,#N/A,,,3,0.025,0.0138,3.04,144.3529762
3/26/17,9:30,MWW,Antigua,Pillars,26,stop,Sparisoma viride,i,21,120,0,3,s,swim,,,,#N/A,,,16,0.133333333,0.0138,3.04,144.3529762
3/26/17,9:30,MWW,Antigua,Pillars,26,stop,Sparisoma viride,i,21,120,0,19,g,graze,4,,,#N/A,,,15,0.125,0.0138,3.04,144.3529762
3/26/17,9:30,MWW,Antigua,Pillars,26,stop,Sparisoma viride,i,21,120,0,34,s,swim,,,,#N/A,,,6,0.05,0.0138,3.04,144.3529762
3/26/17,9:30,MWW,Antigua,Pillars,26,stop,Sparisoma viride,i,21,120,0,40,g,graze,22,,,#N/A,,,80,0.666666667,0.0138,3.04,144.3529762
3/26/17,9:30,MWW,Antigua,Pillars,26,stop,Sparisoma viride,i,21,120,2,0,s,swim,,,,#N/A,,,-120,-1,0.0138,3.04,144.3529762
3/26/17,9:30,MWW,Antigua,Pillars,27,qup,Scarus vetula,i,26,120,0,0,s,swim,,,,#N/A,,,10,0.083333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,27,qup,Scarus vetula,i,26,120,0,10,g,graze,14,,,#N/A,,,34,0.283333333,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,27,qup,Scarus vetula,i,26,120,0,44,s,swim,,,,#N/A,,,8,0.066666667,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,27,qup,Scarus vetula,i,26,120,0,52,g,graze,26,,,#N/A,,,68,0.566666667,0.0138,3.03,267.4535278
3/26/17,9:30,MWW,Antigua,Pillars,27,qup,Scarus vetula,i,26,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,267.4535278
3/30/17,10:35,MWW,Antigua,Pillars,1,qup,Scarus vetula,i,28,120,0,0,s,swim,,,,#N/A,,,39,0.325,0.0138,3.03,334.7864879
3/30/17,10:35,MWW,Antigua,Pillars,1,qup,Scarus vetula,i,28,120,0,39,g,graze,12,,,#N/A,,,9,0.075,0.0138,3.03,334.7864879
3/30/17,10:35,MWW,Antigua,Pillars,1,qup,Scarus vetula,i,28,120,0,48,s,swim,,,,#N/A,,,2,0.016666667,0.0138,3.03,334.7864879
3/30/17,10:35,MWW,Antigua,Pillars,1,qup,Scarus vetula,i,28,120,0,50,g,graze,31,,,#N/A,,,27,0.225,0.0138,3.03,334.7864879
3/30/17,10:35,MWW,Antigua,Pillars,1,qup,Scarus vetula,i,28,120,1,17,s,swim,,,,#N/A,,,10,0.083333333,0.0138,3.03,334.7864879
3/30/17,10:35,MWW,Antigua,Pillars,1,qup,Scarus vetula,i,28,120,1,27,g,graze,6,2,dam,Pomacentridae,,,5,0.041666667,0.0138,3.03,334.7864879
3/30/17,10:35,MWW,Antigua,Pillars,1,qup,Scarus vetula,i,28,120,1,32,s,swim,,1,strp,Scarus iseri,24,t,28,0.233333333,0.0138,3.03,334.7864879
3/30/17,10:35,MWW,Antigua,Pillars,1,qup,Scarus vetula,i,28,120,2,0,s,swim,,,,#N/A,,,-120,-1,0.0138,3.03,334.7864879
3/30/17,10:35,MWW,Antigua,Pillars,2,stop,Sparisoma viride,i,23,120,0,0,g,graze,8,,,#N/A,,,45,0.375,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,2,stop,Sparisoma viride,i,23,120,0,45,s,swim,,,,#N/A,,,17,0.141666667,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,2,stop,Sparisoma viride,i,23,120,1,2,g,graze,13,,,#N/A,,,58,0.483333333,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,2,stop,Sparisoma viride,i,23,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,3,qup,Scarus vetula,i,27,120,0,0,g,graze,7,,,#N/A,,,9,0.075,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,3,qup,Scarus vetula,i,27,120,0,9,s,swim,,,,#N/A,,,27,0.225,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,3,qup,Scarus vetula,i,27,120,0,36,c,cleaned,,,,#N/A,,,19,0.158333333,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,3,qup,Scarus vetula,i,27,120,0,55,g,graze,4,2,dam,Pomacentridae,,,7,0.058333333,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,3,qup,Scarus vetula,i,27,120,1,2,s,swim,,,,#N/A,,,20,0.166666667,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,3,qup,Scarus vetula,i,27,120,1,22,g,graze,7,,,#N/A,,,10,0.083333333,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,3,qup,Scarus vetula,i,27,120,1,32,s,swim,,,,#N/A,,,8,0.066666667,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,3,qup,Scarus vetula,i,27,120,1,40,g,graze,14,,,#N/A,,,20,0.166666667,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,3,qup,Scarus vetula,i,27,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,4,stop,Sparisoma viride,i,28,120,0,0,s,swim,,,,#N/A,,,38,0.316666667,0.0138,3.04,346.1302067
3/30/17,10:35,MWW,Antigua,Pillars,4,stop,Sparisoma viride,i,28,120,0,38,g,graze,3,,,#N/A,,,8,0.066666667,0.0138,3.04,346.1302067
3/30/17,10:35,MWW,Antigua,Pillars,4,stop,Sparisoma viride,i,28,120,0,46,s,swim,,,,#N/A,,,49,0.408333333,0.0138,3.04,346.1302067
3/30/17,10:35,MWW,Antigua,Pillars,4,stop,Sparisoma viride,i,28,120,1,35,g,graze,5,,,#N/A,,,15,0.125,0.0138,3.04,346.1302067
3/30/17,10:35,MWW,Antigua,Pillars,4,stop,Sparisoma viride,i,28,120,1,50,s,swim,,,,#N/A,,,9,0.075,0.0138,3.04,346.1302067
3/30/17,10:35,MWW,Antigua,Pillars,4,stop,Sparisoma viride,i,28,120,1,59,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.04,346.1302067
3/30/17,10:35,MWW,Antigua,Pillars,4,stop,Sparisoma viride,i,28,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,346.1302067
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,0,0,s,swim,,,,#N/A,,,26,0.216666667,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,0,26,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,0,27,s,swim,,,,#N/A,,,6,0.05,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,0,33,g,graze,16,,,#N/A,,,18,0.15,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,0,51,s,swim,,,,#N/A,,,4,0.033333333,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,0,55,g,graze,13,,,#N/A,,,20,0.166666667,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,1,15,s,swim,,,,#N/A,,,8,0.066666667,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,1,23,g,graze,3,,,#N/A,,,3,0.025,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,1,26,s,swim,,,,#N/A,,,4,0.033333333,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,1,30,g,graze,3,,,#N/A,,,5,0.041666667,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,1,35,s,swim,,,,#N/A,,,12,0.1,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,1,47,g,graze,12,,,#N/A,,,13,0.108333333,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,5,qup,Scarus vetula,i,27,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,299.8549978
3/30/17,10:35,MWW,Antigua,Pillars,6,stop,Sparisoma viride,t,34,120,0,0,s,swim,,,,#N/A,,,18,0.15,0.0138,3.04,624.5611905
3/30/17,10:35,MWW,Antigua,Pillars,6,stop,Sparisoma viride,t,34,120,0,18,g,graze,2,,,#N/A,,,7,0.058333333,0.0138,3.04,624.5611905
3/30/17,10:35,MWW,Antigua,Pillars,6,stop,Sparisoma viride,t,34,120,0,25,s,swim,,,,#N/A,,,5,0.041666667,0.0138,3.04,624.5611905
3/30/17,10:35,MWW,Antigua,Pillars,6,stop,Sparisoma viride,t,34,120,0,30,g,graze,5,2,dam,Pomacentridae,,,20,0.166666667,0.0138,3.04,624.5611905
3/30/17,10:35,MWW,Antigua,Pillars,6,stop,Sparisoma viride,t,34,120,0,50,s,swim,,,,#N/A,,,33,0.275,0.0138,3.04,624.5611905
3/30/17,10:35,MWW,Antigua,Pillars,6,stop,Sparisoma viride,t,34,120,1,23,g,graze,5,2,dam,Pomacentridae,,,9,0.075,0.0138,3.04,624.5611905
3/30/17,10:35,MWW,Antigua,Pillars,6,stop,Sparisoma viride,t,34,120,1,32,s,swim,,,,#N/A,,,28,0.233333333,0.0138,3.04,624.5611905
3/30/17,10:35,MWW,Antigua,Pillars,6,stop,Sparisoma viride,t,34,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,624.5611905
3/30/17,10:35,MWW,Antigua,Pillars,7,stop,Sparisoma viride,i,23,120,0,0,s,swim,,2,stop,Sparisoma viride,34,t,13,0.108333333,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,7,stop,Sparisoma viride,i,23,120,0,13,g,graze,7,2,bhw,Thalassoma bifasciatum,,,17,0.141666667,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,7,stop,Sparisoma viride,i,23,120,0,30,s,swim,,,,#N/A,,,2,0.016666667,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,7,stop,Sparisoma viride,i,23,120,0,32,g,graze,10,,,#N/A,,,16,0.133333333,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,7,stop,Sparisoma viride,i,23,120,0,48,s,swim,,,,#N/A,,,34,0.283333333,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,7,stop,Sparisoma viride,i,23,120,1,22,g,graze,2,,,#N/A,,,2,0.016666667,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,7,stop,Sparisoma viride,i,23,120,1,24,s,swim,,,,#N/A,,,10,0.083333333,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,7,stop,Sparisoma viride,i,23,120,1,34,g,graze,6,,,#N/A,,,24,0.2,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,7,stop,Sparisoma viride,i,23,120,1,58,s,swim,,,,#N/A,,,2,0.016666667,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,7,stop,Sparisoma viride,i,23,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,190.3407201
3/30/17,10:35,MWW,Antigua,Pillars,8,qup,Scarus vetula,i,21,120,0,0,s,swim,,,,#N/A,,,11,0.091666667,0.0138,3.03,140.0243449
3/30/17,10:35,MWW,Antigua,Pillars,8,qup,Scarus vetula,i,21,120,0,11,g,graze,16,,,#N/A,,,15,0.125,0.0138,3.03,140.0243449
3/30/17,10:35,MWW,Antigua,Pillars,8,qup,Scarus vetula,i,21,120,0,26,s,swim,,,,#N/A,,,94,0.783333333,0.0138,3.03,140.0243449
3/30/17,10:35,MWW,Antigua,Pillars,8,qup,Scarus vetula,i,21,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,140.0243449
3/30/17,10:35,MWW,Antigua,Pillars,9,stop,Sparisoma viride,t,29,120,0,0,s,swim,,,,#N/A,,,43,0.358333333,0.0138,3.04,385.0959933
3/30/17,10:35,MWW,Antigua,Pillars,9,stop,Sparisoma viride,t,29,120,0,43,g,graze,2,,,#N/A,,,19,0.158333333,0.0138,3.04,385.0959933
3/30/17,10:35,MWW,Antigua,Pillars,9,stop,Sparisoma viride,t,29,120,1,2,s,swim,,,,#N/A,,,18,0.15,0.0138,3.04,385.0959933
3/30/17,10:35,MWW,Antigua,Pillars,9,stop,Sparisoma viride,t,29,120,1,20,g,graze,6,,,#N/A,,,15,0.125,0.0138,3.04,385.0959933
3/30/17,10:35,MWW,Antigua,Pillars,9,stop,Sparisoma viride,t,29,120,1,35,s,swim,,,,#N/A,,,23,0.191666667,0.0138,3.04,385.0959933
3/30/17,10:35,MWW,Antigua,Pillars,9,stop,Sparisoma viride,t,29,120,1,58,g,graze,1,,,#N/A,,,2,0.016666667,0.0138,3.04,385.0959933
3/30/17,10:35,MWW,Antigua,Pillars,9,stop,Sparisoma viride,t,29,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,385.0959933
3/30/17,10:35,MWW,Antigua,Pillars,10,qup,Scarus vetula,t,23,120,0,0,s,swim,,,,#N/A,,,2,0.016666667,0.0138,3.03,184.4651926
3/30/17,10:35,MWW,Antigua,Pillars,10,qup,Scarus vetula,t,23,120,0,2,g,graze,14,,,#N/A,,,19,0.158333333,0.0138,3.03,184.4651926
