"","id","date","island","site","species","species_code","phase","length_cm","weight_g","follow_sec","g_sec","g_frac","clean_frac","bites","br","fr","tdb","for_dur","for_bites","int_tot","int_scar","int_con","int_hetscar","int_dam","tot_bm","tot_bm_se","tot_den","tot_den_se","tot_l","tot_l_se","herb_bm","herb_bm_se","herb_den","herb_den_se","herb_l","herb_l_se","acan_bm","acan_bm_se","acan_den","acan_den_se","acan_l","acan_l_se","scar_bm","scar_bm_se","scar_den","scar_den_se","scar_l","scar_l_se","vir_bm","vir_bm_se","vir_den","vir_den_se","vir_l","vir_l_se","vet_bm","vet_bm_se","vet_den","vet_den_se","vet_l","vet_l_se","aur_bm","aur_bm_se","aur_den","aur_den_se","aur_l","aur_l_se","juv_bm","juv_bm_se","juv_den","juv_den_se","juv_l","juv_l_se","init_bm","init_bm_se","init_den","init_den_se","init_l","init_l_se","term_bm","term_bm_se","term_den","term_den_se","term_l","term_l_se","carn_bm","carn_bm_se","carn_den","carn_den_se","carn_l","carn_l_se","cca_cover","cca_cover_se","lc_cover","lc_cover_se","ma_cover","ma_cover_se","ma_canopy","ma_canopy_se","ta_cover","ta_cover_se","ta_canopy","ta_canopy_se","rugosity","rugosity_se","ma_ind","ta_ind","spearfishing","spear_binary","diving","consp_bm","consp_bm_se","consp_den","consp_den_se","consp_l","consp_l_se","pc1","pc2"
"197","Karpata_MWW_3/13/17_11:40_8","3/13/17","Bonaire","Karpata","Scarus vetula","qup","i",20,120.7813761,120,30,0.25,0,18,0.6,540,5670,10,6,1,0,0,0,1,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,-2.26871385094206,0.0859494573656266
"198","Karpata_MWW_3/13/17_11:40_9","3/13/17","Bonaire","Karpata","Sparisoma viride","stop","i",27,309.9023928,120,112,0.933333334,0,31,0.276785714285714,930,9765,56,15.5,0,0,0,0,0,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,-2.26871385094206,0.0859494573656266
"199","Karpata_MWW_3/13/17_8:40_1","3/13/17","Bonaire","Karpata","Sparisoma viride","stop","i",25,245.2543464,120,38,0.316666666,0.066666667,12,0.315789473684211,360,3780,9.5,3,3,0,0,0,3,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,-2.26871385094206,0.0859494573656266
"200","Karpata_MWW_3/13/17_8:40_10","3/13/17","Bonaire","Karpata","Scarus vetula","qup","t",32,501.74554,120,48,0.399999999,0,28,0.583333333333333,840,8820,9.6,5.6,1,0,0,0,0,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,-2.26871385094206,0.0859494573656266
"201","Karpata_MWW_3/13/17_8:40_11","3/13/17","Bonaire","Karpata","Scarus vetula","qup","t",34,602.9207144,120,63,0.525,0,42,0.666666666666667,1260,13230,12.6,8.4,3,0,0,0,3,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,-2.26871385094206,0.0859494573656266
"202","Karpata_MWW_3/13/17_8:40_12","3/13/17","Bonaire","Karpata","Sparisoma viride","stop","t",27,309.9023928,120,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,-2.26871385094206,0.0859494573656266
"203","Karpata_MWW_3/13/17_8:40_13","3/13/17","Bonaire","Karpata","Scarus vetula","qup","i",26,267.4535278,120,42,0.349999999,0,27,0.642857142857143,810,8505,7,4.5,2,0,0,0,2,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,-2.26871385094206,0.0859494573656266
"204","Karpata_MWW_3/13/17_8:40_14","3/13/17","Bonaire","Karpata","Scarus vetula","qup","i",22,161.2203313,120,58,0.483333333,0,41,0.706896551724138,1230,12915,8.28571428571429,5.85714285714286,1,0,0,0,1,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,-2.26871385094206,0.0859494573656266
"205","Karpata_MWW_3/13/17_8:40_15","3/13/17","Bonaire","Karpata","Sparisoma viride","stop","t",34,624.5611905,120,44,0.366666667,0,13,0.295454545454545,390,4095,14.6666666666667,4.33333333333333,4,0,0,0,4,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,-2.26871385094206,0.0859494573656266
"206","Karpata_MWW_3/13/17_8:40_16","3/13/17","Bonaire","Karpata","Scarus vetula","qup","t",42,1143.732432,120,45,0.375,0,34,0.755555555555556,1020,10710,9,6.8,2,0,0,0,2,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,-2.26871385094206,0.0859494573656266
"207","Karpata_MWW_3/13/17_8:40_17","3/13/17","Bonaire","Karpata","Scarus vetula","qup","i",28,334.7864879,120,59,0.491666667,0,43,0.728813559322034,1290,13545,14.75,10.75,1,0,0,0,1,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,-2.26871385094206,0.0859494573656266
"208","Karpata_MWW_3/13/17_8:40_18","3/13/17","Bonaire","Karpata","Sparisoma viride","stop","i",26,276.3109298,120,46,0.383333333,0,21,0.456521739130435,630,6615,7.66666666666667,3.5,2,1,1,0,1,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,-2.26871385094206,0.0859494573656266
"209","Karpata_MWW_3/13/17_8:40_19","3/13/17","Bonaire","Karpata","Sparisoma viride","stop","i",30,426.9015196,120,51,0.425,0.358333333,13,0.254901960784314,390,4095,12.75,3.25,3,0,0,0,3,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,116.134147885714,38.266518878141,1.07142857142857,0.350466701044756,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,22.9126984126984,0.649380967706515,386.487427902381,49.8249723217303,5.95238095238095,0.952380952380952,15.4657235621521,0.578704234433246,7.6,0.78,59.8,3.5,7.91,2.52,11.25,3.15,21,2.67,1.63,0.24,1.97,0.11,88.9875,34.23,"None","No","High",577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698,-2.26871385094206,0.0859494573656266
