Date,Time,Island,Site,Surveyor,Transect,Depth.ft,Species Code,Common Name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,bid,Bicolour Damselfish,Stegastes partitus,Pomacentridae,Herbivores,3,6,,0.01479,3.01,0.403741275
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,bid,Bicolour Damselfish,Stegastes partitus,Pomacentridae,Herbivores,3,15,,0.01479,3.01,0.403741275
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,bid,Bicolour Damselfish,Stegastes partitus,Pomacentridae,Herbivores,3,1,,0.01479,3.01,0.403741275
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,4,26,bid,Bicolour Damselfish,Stegastes partitus,Pomacentridae,Herbivores,3,15,,0.01479,3.01,0.403741275
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,bid,Bicolour Damselfish,Stegastes partitus,Pomacentridae,Herbivores,3,12,,0.01479,3.01,0.403741275
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,bid,Bicolour Damselfish,Stegastes partitus,Pomacentridae,Herbivores,3,20,,0.01479,3.01,0.403741275
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,bid,Bicolour Damselfish,Stegastes partitus,Pomacentridae,Herbivores,3,1,,0.01479,3.01,0.403741275
8/24/17,12:10,Antigua,Snapper Point,MWW,1,20,bid,Bicolour Damselfish,Stegastes partitus,Pomacentridae,Herbivores,3,8,,0.01479,3.01,0.403741275
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,bid,Bicolour Damselfish,Stegastes partitus,Pomacentridae,Herbivores,3,10,,0.01479,3.01,0.403741275
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,jvg,Grunt (juvenile),Haemulon spp.,Haemulidae,Carnivores,3,12,,0.0127,3.1581,0.407943817
8/12/17,15:22,Barbuda,Pallaster West,MWW,1,25,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,20,j,0.0147,3.0548,0.421528889
8/12/17,15:22,Barbuda,Pallaster West,MWW,2,25,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,5,j,0.0147,3.0548,0.421528889
8/12/17,15:22,Barbuda,Pallaster West,MWW,4,17,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,10,j,0.0147,3.0548,0.421528889
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,5,j,0.0147,3.0548,0.421528889
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,10,j,0.0147,3.0548,0.421528889
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,25,j,0.0147,3.0548,0.421528889
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,5,j,0.0147,3.0548,0.421528889
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,1,j,0.0147,3.0548,0.421528889
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,10,j,0.0147,3.0548,0.421528889
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,5,j,0.0147,3.0548,0.421528889
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,2,20,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,10,j,0.0147,3.0548,0.421528889
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,3,24,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,5,j,0.0147,3.0548,0.421528889
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,1,j,0.0147,3.0548,0.421528889
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,5,19,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,4,j,0.0147,3.0548,0.421528889
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,5,19,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,5,j,0.0147,3.0548,0.421528889
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,3,1,j,0.0147,3.0548,0.421528889
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,cod,Cocoa Damselfish,Stegastes variabilis,Pomacentridae,Herbivores,3,1,,0.0166,2.99,0.443302969
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,cod,Cocoa Damselfish,Stegastes variabilis,Pomacentridae,Herbivores,3,1,,0.0166,2.99,0.443302969
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,cod,Cocoa Damselfish,Stegastes variabilis,Pomacentridae,Herbivores,3,1,,0.0166,2.99,0.443302969
8/6/17,13:47,Antigua,Windward,MWW,4,15,bgd,Beaugregory,Stegastes leucostictus,Pomacentridae,Omnivores,3,1,,0.01995,2.95,0.509859601
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,bgd,Beaugregory,Stegastes leucostictus,Pomacentridae,Omnivores,3,1,,0.01995,2.95,0.509859601
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,bgd,Beaugregory,Stegastes leucostictus,Pomacentridae,Omnivores,3,1,,0.01995,2.95,0.509859601
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,bgd,Beaugregory,Stegastes leucostictus,Pomacentridae,Omnivores,3,1,,0.01995,2.95,0.509859601
8/24/17,12:10,Antigua,Snapper Point,MWW,1,20,bgd,Beaugregory,Stegastes leucostictus,Pomacentridae,Omnivores,3,2,,0.01995,2.95,0.509859601
8/24/17,12:10,Antigua,Snapper Point,MWW,4,16,bgd,Beaugregory,Stegastes leucostictus,Pomacentridae,Omnivores,3,1,,0.01995,2.95,0.509859601
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/8/17,12:36,Antigua,Turtle Bay,MWW,4,20,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,2,j,0.0046,3.4291,0.533681008
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/12/17,15:22,Barbuda,Pallaster West,MWW,1,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,3,j,0.0046,3.4291,0.533681008
8/12/17,15:22,Barbuda,Pallaster West,MWW,4,17,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,2,j,0.0046,3.4291,0.533681008
8/12/17,15:22,Barbuda,Pallaster West,MWW,5,17,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,10,j,0.0046,3.4291,0.533681008
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,4,j,0.0046,3.4291,0.533681008
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,3,j,0.0046,3.4291,0.533681008
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,3,j,0.0046,3.4291,0.533681008
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,1,24,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,2,j,0.0046,3.4291,0.533681008
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,1,24,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,1,24,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,2,j,0.0046,3.4291,0.533681008
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,2,20,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,2,j,0.0046,3.4291,0.533681008
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,2,j,0.0046,3.4291,0.533681008
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,5,19,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,5,j,0.0046,3.4291,0.533681008
8/24/17,12:10,Antigua,Snapper Point,MWW,2,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,3,j,0.0046,3.4291,0.533681008
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/24/17,12:10,Antigua,Snapper Point,MWW,4,16,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,4,1,j,0.0046,3.4291,0.533681008
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,3sd,3-spot Damselfish,Stegastes planifrons,Pomacentridae,Omnivores,3,1,,0.02188,2.96,0.565361501
8/6/17,11:00,Antigua,Pillars,MWW,2,,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,3,,0.00891,3.01,0.578200254
8/6/17,11:00,Antigua,Pillars,MWW,3,,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,1,,0.00891,3.01,0.578200254
8/6/17,11:00,Antigua,Pillars,MWW,4,,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,20,,0.00891,3.01,0.578200254
8/6/17,11:00,Antigua,Pillars,MWW,4,,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,20,,0.00891,3.01,0.578200254
8/6/17,11:00,Antigua,Pillars,MWW,5,,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,15,,0.00891,3.01,0.578200254
8/6/17,11:00,Antigua,Pillars,MWW,5,,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,50,,0.00891,3.01,0.578200254
8/6/17,13:47,Antigua,Windward,MWW,2,15,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,60,,0.00891,3.01,0.578200254
8/6/17,13:47,Antigua,Windward,MWW,3,15,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,20,,0.00891,3.01,0.578200254
8/8/17,9:51,Antigua,Rendezvous,MWW,2,14,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,30,,0.00891,3.01,0.578200254
8/8/17,9:51,Antigua,Rendezvous,MWW,2,14,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,30,,0.00891,3.01,0.578200254
8/8/17,9:51,Antigua,Rendezvous,MWW,2,14,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,20,,0.00891,3.01,0.578200254
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,15,,0.00891,3.01,0.578200254
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,20,,0.00891,3.01,0.578200254
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,10,,0.00891,3.01,0.578200254
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,25,,0.00891,3.01,0.578200254
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,20,,0.00891,3.01,0.578200254
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,30,,0.00891,3.01,0.578200254
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,15,,0.00891,3.01,0.578200254
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,20,,0.00891,3.01,0.578200254
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,15,,0.00891,3.01,0.578200254
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,10,,0.00891,3.01,0.578200254
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,20,,0.00891,3.01,0.578200254
8/8/17,12:36,Antigua,Turtle Bay,MWW,5,23,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,30,,0.00891,3.01,0.578200254
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,20,,0.00891,3.01,0.578200254
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,8,,0.00891,3.01,0.578200254
8/24/17,12:10,Antigua,Snapper Point,MWW,4,16,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,20,,0.00891,3.01,0.578200254
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,10,,0.00891,3.01,0.578200254
8/12/17,15:22,Barbuda,Pallaster West,MWW,3,25,snp,Caribbean sharp-nose puffer ,Canthigaster rostrata,Tetraodontidae,Omnivores,3,1,,0.02239,2.96,0.578539489
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,snp,Caribbean sharp-nose puffer ,Canthigaster rostrata,Tetraodontidae,Omnivores,3,2,,0.02239,2.96,0.578539489
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,snp,Caribbean sharp-nose puffer ,Canthigaster rostrata,Tetraodontidae,Omnivores,3,1,,0.02239,2.96,0.578539489
8/6/17,13:47,Antigua,Windward,MWW,3,15,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,2,j,0.025,2.9214,0.619158789
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,1,j,0.025,2.9214,0.619158789
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,2,j,0.025,2.9214,0.619158789
8/8/17,12:36,Antigua,Turtle Bay,MWW,5,23,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,2,j,0.025,2.9214,0.619158789
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,2,j,0.025,2.9214,0.619158789
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,4,26,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,1,j,0.025,2.9214,0.619158789
8/12/17,15:22,Barbuda,Pallaster West,MWW,3,25,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,1,j,0.025,2.9214,0.619158789
8/12/17,15:22,Barbuda,Pallaster West,MWW,5,17,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,1,j,0.025,2.9214,0.619158789
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,1,j,0.025,2.9214,0.619158789
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,1,j,0.025,2.9214,0.619158789
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,2,j,0.025,2.9214,0.619158789
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,2,20,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,2,j,0.025,2.9214,0.619158789
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,2,20,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,4,j,0.025,2.9214,0.619158789
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,3,24,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,1,j,0.025,2.9214,0.619158789
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,1,j,0.025,2.9214,0.619158789
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,5,19,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,3,3,j,0.025,2.9214,0.619158789
8/6/17,13:47,Antigua,Windward,MWW,5,18,sld,Slippery Dick,Halichoeres bivittatus,Labridae,Carnivores,4,5,,0.00933,3.06,0.648911121
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,sld,Slippery Dick,Halichoeres bivittatus,Labridae,Carnivores,4,5,,0.00933,3.06,0.648911121
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,sld,Slippery Dick,Halichoeres bivittatus,Labridae,Carnivores,4,5,,0.00933,3.06,0.648911121
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,1,24,sld,Slippery Dick,Halichoeres bivittatus,Labridae,Carnivores,4,3,,0.00933,3.06,0.648911121
8/24/17,12:10,Antigua,Snapper Point,MWW,2,15,sld,Slippery Dick,Halichoeres bivittatus,Labridae,Carnivores,4,4,,0.00933,3.06,0.648911121
8/12/17,15:22,Barbuda,Pallaster West,MWW,3,25,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,3,10,j,0.0335,2.7086,0.656712734
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,3,5,j,0.0335,2.7086,0.656712734
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,3,10,j,0.0335,2.7086,0.656712734
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,3,1,j,0.0335,2.7086,0.656712734
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,3,1,j,0.0335,2.7086,0.656712734
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,3,5,j,0.0335,2.7086,0.656712734
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,3,5,j,0.0335,2.7086,0.656712734
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,3,1,,0.0239,3.0825,0.706519526
8/6/17,13:47,Antigua,Windward,MWW,5,18,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,1,,0.01,3.13,0.766386371
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,3,,0.01,3.13,0.766386371
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,1,,0.01,3.13,0.766386371
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,10,,0.01,3.13,0.766386371
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,5,,0.01,3.13,0.766386371
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,1,,0.01,3.13,0.766386371
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,5,,0.01,3.13,0.766386371
8/8/17,12:36,Antigua,Turtle Bay,MWW,4,20,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,10,,0.01,3.13,0.766386371
8/8/17,12:36,Antigua,Turtle Bay,MWW,5,23,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,5,,0.01,3.13,0.766386371
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,10,,0.01,3.13,0.766386371
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,4,26,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,3,,0.01,3.13,0.766386371
8/12/17,15:22,Barbuda,Pallaster West,MWW,3,25,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,2,,0.01,3.13,0.766386371
8/12/17,15:22,Barbuda,Pallaster West,MWW,4,17,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,1,,0.01,3.13,0.766386371
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,9,,0.01,3.13,0.766386371
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,5,,0.01,3.13,0.766386371
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,1,,0.01,3.13,0.766386371
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,3,,0.01,3.13,0.766386371
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,4,,0.01,3.13,0.766386371
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,1,24,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,1,,0.01,3.13,0.766386371
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,1,24,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,3,,0.01,3.13,0.766386371
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,2,20,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,1,,0.01,3.13,0.766386371
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,3,,0.01,3.13,0.766386371
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,5,19,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,2,,0.01,3.13,0.766386371
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,gbp,Greenblotch Parrotfish,Sparisoma atomarium,Scaridae,Herbivores,4,2,,0.0121,3.0275,0.80449249
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,pud,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,4,1,,0.0131,3.038,0.883750249
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,clw,Clown Wrasse,Halichoeres maculipinna ,Labridae,Carnivores,4,1,,0.01047,3.2,0.884175861
8/6/17,11:00,Antigua,Pillars,MWW,2,,blc,Blue Chromis,Chromis cyanea,Pomacentridae,Planktivore,4,2,,0.01479,2.98,0.920676267
8/6/17,11:00,Antigua,Pillars,MWW,3,,brc,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,4,25,,0.01479,2.98,0.920676267
8/6/17,11:00,Antigua,Pillars,MWW,4,,brc,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,4,10,,0.01479,2.98,0.920676267
8/6/17,13:47,Antigua,Windward,MWW,5,18,blc,Blue Chromis,Chromis cyanea,Pomacentridae,Planktivore,4,5,,0.01479,2.98,0.920676267
8/8/17,9:51,Antigua,Rendezvous,MWW,2,14,brc,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,4,3,,0.01479,2.98,0.920676267
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,brc,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,4,20,,0.01479,2.98,0.920676267
8/8/17,12:36,Antigua,Turtle Bay,MWW,5,23,brc,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,4,10,,0.01479,2.98,0.920676267
8/8/17,12:36,Antigua,Turtle Bay,MWW,5,23,blc,Blue Chromis,Chromis cyanea,Pomacentridae,Planktivore,4,3,,0.01479,2.98,0.920676267
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,brc,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,4,10,,0.01479,2.98,0.920676267
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,brc,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,4,40,,0.01479,2.98,0.920676267
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,brc,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,4,25,,0.01479,2.98,0.920676267
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,4,26,brc,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,4,60,,0.01479,2.98,0.920676267
